age,age_group,bmi,bmi_category,calories,duration,heart_rate,height,weight,Intensity Index,Calorie per kg,Gender,Gender Numeric,scaled_intensity_index,Age group 10 year,Intensity Level,duration_bin,heart_rate_bin
49,48-53,29.87856693,Overweight,844.0,79,146,191,109,120.4184953,7.743119266,Female,1,6.508783292,45-54,High,71-80 min,Very High (120+ bpm)
48,48-53,26.76700083,Overweight,478.0,31,148,199,106,47.23635109,4.509433962,Female,1,3.147102678,45-54,Low,31-40 min,Very High (120+ bpm)
27,24-29,25.53544639,Overweight,354.0,36,141,177,80,45.40112422,4.425,Female,1,3.062800057,25-34,Low,31-40 min,Very High (120+ bpm)
40,36-41,33.74417341,Obese,277.1752283,52,111,187,118,62.699969,2.348942613,Male,0,3.857436396,35-44,Low,51-60 min,High (100-119 bpm)
34,30-35,25.390625,Overweight,771.0,56,157,160,65,70.88337012,11.86153846,Male,0,4.233347503,25-34,Moderate,51-60 min,Very High (120+ bpm)
36,36-41,16.65972511,Underweight,262.1231291,116,147,196,64,136.416,4.095673892,Male,0,7.243641528,35-44,High,111-120 min,Very High (120+ bpm)
22,18-23,28.08988764,Overweight,366.0,63,156,178,89,92.71716657,4.112359551,Female,1,5.236300492,15-24,Moderate,61-70 min,Very High (120+ bpm)
44,42-47,29.35752192,Overweight,323.0,38,113,163,78,37.92358116,4.141025641,Female,1,2.719313107,35-44,Low,31-40 min,High (100-119 bpm)
31,30-35,26.58918341,Overweight,688.0,17,139,191,97,23.27285099,7.092783505,Male,0,2.046320041,25-34,Low,11-20 min,Very High (120+ bpm)
50,48-53,18.75647378,Normal,387.0,95,101,189,67,78.53845985,5.776119403,Male,0,4.584990203,45-54,Moderate,91-100 min,High (100-119 bpm)
25,24-29,26.27728508,Overweight,309.0,18,127,183,88,21.44458085,3.511363636,Male,0,1.962336983,25-34,Very Low,11-20 min,Very High (120+ bpm)
33,30-35,34.33101339,Obese,280.8403553,49,131,179,110,67.32303996,2.553094139,Female,1,4.069800876,25-34,Moderate,41-50 min,Very High (120+ bpm)
23,18-23,20.19946976,Normal,830.0,94,86,178,64,64.672,12.96875,Male,0,3.948023225,15-24,Low,91-100 min,Moderate (80-99 bpm)
21,18-23,18.40894149,Underweight,32.76539113,112,116,195,70,108.6988706,0.468077016,Male,0,5.970432912,15-24,Moderate,111-120 min,High (100-119 bpm)
41,36-41,20.38043478,Normal,514.0,11,165,184,69,15.07652231,7.449275362,Male,0,1.669815095,35-44,Very Low,11-20 min,Very High (120+ bpm)
52,48-53,39.41106484,Obese,121.4073314,39,81,164,106,32.52389562,1.145352183,Female,1,2.471274211,45-54,Low,31-40 min,Moderate (80-99 bpm)
23,18-23,33.15043439,Obese,358.7243037,73,101,162,87,68.77076576,4.123267859,Male,0,4.136303324,15-24,Moderate,71-80 min,High (100-119 bpm)
53,48-53,23.09540901,Normal,782.0,74,89,179,74,56.65491421,10.56756757,Male,0,3.579751945,45-54,Low,71-80 min,Moderate (80-99 bpm)
51,48-53,24.98356345,Normal,892.0,68,90,195,95,59.65038139,9.389473684,Female,1,3.717351138,45-54,Low,61-70 min,Moderate (80-99 bpm)
20,18-23,21.05263158,Normal,202.0,76,145,190,76,96.07013272,2.657894737,Male,0,5.390321687,15-24,Moderate,71-80 min,Very High (120+ bpm)
24,24-29,41.22626201,Obese,223.5727461,83,107,151,94,86.10448963,2.37843347,Male,0,4.932541862,15-24,Moderate,81-90 min,High (100-119 bpm)
50,48-53,38.671875,Obese,177.7586588,106,151,160,99,159.2576892,1.795542008,Male,0,8.29289288,45-54,Very High,101-110 min,Very High (120+ bpm)
50,48-53,18.28677973,Underweight,79.05777861,21,111,167,51,16.64666967,1.550152522,Female,1,1.741941076,45-54,Very Low,21-30 min,High (100-119 bpm)
23,18-23,26.07897153,Overweight,371.0,28,113,165,71,26.66033788,5.225352113,Male,0,2.201926974,15-24,Low,21-30 min,High (100-119 bpm)
57,54-59,27.73885441,Overweight,229.0,86,103,187,97,87.24118241,2.360824742,Male,0,4.984756758,55-64,Moderate,81-90 min,High (100-119 bpm)
49,48-53,31.80465784,Obese,277.6333692,112,80,171,93,86.40711082,2.985305045,Female,1,4.946443009,45-54,Moderate,111-120 min,Moderate (80-99 bpm)
39,36-41,27.13141179,Overweight,337.0,108,123,177,85,122.4724286,3.964705882,Female,1,6.603132369,35-44,High,101-110 min,Very High (120+ bpm)
28,24-29,38.48498704,Obese,242.8146628,43,143,162,101,61.79668519,2.404105572,Male,0,3.815943328,25-34,Low,41-50 min,Very High (120+ bpm)
36,36-41,25.14285714,Overweight,842.0,88,148,175,77,114.2851362,10.93506494,Female,1,6.227042512,35-44,High,81-90 min,Very High (120+ bpm)
18,18-23,23.82271468,Normal,474.0,25,93,190,86,21.561163,5.511627907,Female,1,1.967692277,15-24,Very Low,21-30 min,Moderate (80-99 bpm)
24,24-29,17.42380243,Underweight,113.9273692,46,89,199,69,34.00731809,1.651121292,Female,1,2.539416415,15-24,Low,41-50 min,Moderate (80-99 bpm)
52,48-53,28.29334541,Overweight,351.0,55,126,188,100,69.3,3.51,Female,1,4.160614124,45-54,Moderate,51-60 min,Very High (120+ bpm)
32,30-35,41.27007733,Obese,271.219397,36,100,164,111,37.92835351,2.443417991,Female,1,2.719532328,25-34,Low,31-40 min,High (100-119 bpm)
49,48-53,21.50446956,Normal,455.0,106,80,154,51,60.55931307,8.921568627,Female,1,3.759103645,45-54,Low,101-110 min,Moderate (80-99 bpm)
41,36-41,33.03378965,Obese,375.2173752,36,157,189,118,61.39643534,3.179808264,Female,1,3.797557529,35-44,Low,31-40 min,Very High (120+ bpm)
44,42-47,23.33768443,Normal,871.0,81,140,159,59,87.10419278,14.76271186,Male,0,4.97846403,35-44,Moderate,81-90 min,Very High (120+ bpm)
26,24-29,18.71094925,Normal,104.0,48,114,173,56,40.94869844,1.857142857,Male,0,2.8582743,25-34,Low,41-50 min,High (100-119 bpm)
50,48-53,30.19390582,Obese,292.2938771,38,154,190,109,61.09667369,2.681595203,Male,0,3.783787737,45-54,Low,31-40 min,Very High (120+ bpm)
19,18-23,36.13233468,Obese,84.29792067,101,112,163,96,110.8345119,0.87810334,Male,0,6.068535311,15-24,High,101-110 min,High (100-119 bpm)
19,18-23,34.94809689,Obese,183.2563493,68,106,170,101,72.43950348,1.8144193,Male,0,4.30482974,15-24,Moderate,61-70 min,High (100-119 bpm)
59,54-59,28.92833662,Overweight,732.0,118,156,195,110,193.0647328,6.654545455,Male,0,9.845846599,55-64,Very High,111-120 min,Very High (120+ bpm)
39,36-41,25.61728395,Overweight,757.0,62,108,180,83,61.00346325,9.120481928,Male,0,3.779506041,35-44,Low,61-70 min,High (100-119 bpm)
57,54-59,24.48979592,Normal,242.0,70,142,175,75,86.08292514,3.226666667,Female,1,4.93155128,55-64,Moderate,61-70 min,Very High (120+ bpm)
50,48-53,26.02987777,Overweight,926.0,99,150,188,92,142.4361962,10.06521739,Female,1,7.520184079,45-54,High,91-100 min,Very High (120+ bpm)
42,42-47,22.40817899,Normal,438.0,84,94,169,64,63.168,6.84375,Male,0,3.878935776,35-44,Low,81-90 min,Moderate (80-99 bpm)
22,18-23,22.64681383,Normal,435.0,84,90,196,87,70.51498564,5.0,Male,0,4.216425466,15-24,Moderate,81-90 min,Moderate (80-99 bpm)
28,24-29,38.08864266,Obese,194.7098711,11,110,152,88,11.35080614,2.212612172,Female,1,1.498671329,25-34,Very Low,11-20 min,High (100-119 bpm)
19,18-23,27.58020032,Overweight,715.0,118,92,166,76,94.64041386,9.407894737,Male,0,5.324646402,15-24,Moderate,111-120 min,Moderate (80-99 bpm)
58,54-59,19.59784155,Normal,940.0,42,129,193,73,46.29141229,12.87671233,Female,1,3.103696155,55-64,Low,41-50 min,Very High (120+ bpm)
35,30-35,33.33333333,Obese,268.4705517,108,80,150,75,74.82459489,3.579607356,Male,0,4.414390831,35-44,Moderate,101-110 min,Moderate (80-99 bpm)
33,30-35,31.21001217,Obese,338.5661053,78,122,179,100,95.16,3.385661053,Female,1,5.348514009,25-34,Moderate,71-80 min,Very High (120+ bpm)
50,48-53,28.25484765,Overweight,469.0,27,101,190,102,27.54134997,4.598039216,Female,1,2.242396972,45-54,Low,21-30 min,High (100-119 bpm)
52,48-53,26.77593411,Overweight,164.0,35,88,157,66,25.02203829,2.484848485,Male,0,2.126670365,45-54,Low,31-40 min,Moderate (80-99 bpm)
20,18-23,35.6646888,Obese,359.1824446,56,135,178,113,80.36390234,3.178605705,Male,0,4.668843371,15-24,Moderate,51-60 min,Very High (120+ bpm)
58,54-59,24.15881797,Normal,276.0,53,127,169,69,55.91188522,4.0,Male,0,3.545620311,55-64,Low,51-60 min,Very High (120+ bpm)
55,54-59,29.02531132,Overweight,298.0,100,113,179,93,108.9732536,3.204301075,Male,0,5.983036915,55-64,Moderate,91-100 min,High (100-119 bpm)
28,24-29,35.75595619,Obese,412.7849268,19,122,163,95,22.59306929,4.345104492,Male,0,2.015093722,25-34,Low,11-20 min,Very High (120+ bpm)
47,42-47,18.60822306,Normal,638.0,97,154,184,63,118.5666993,10.12698413,Male,0,6.423719554,45-54,High,91-100 min,Very High (120+ bpm)
59,54-59,31.56167151,Obese,121.8654723,17,138,178,100,23.46,1.218654723,Male,0,2.054916881,55-64,Low,11-20 min,Very High (120+ bpm)
36,36-41,27.63980131,Overweight,226.0,101,109,158,69,91.44762211,3.275362319,Female,1,5.177982947,35-44,Moderate,101-110 min,High (100-119 bpm)
25,24-29,23.14725512,Normal,127.0,17,140,161,60,18.43540073,2.116666667,Male,0,1.824107875,25-34,Very Low,11-20 min,Very High (120+ bpm)
29,24-29,26.26196308,Overweight,945.0,65,116,199,104,76.89321426,9.086538462,Male,0,4.509414524,25-34,Moderate,61-70 min,High (100-119 bpm)
55,54-59,16.69307379,Underweight,234.1673366,11,118,188,59,9.970127181,3.968937909,Male,0,1.435248731,55-64,Very Low,11-20 min,High (100-119 bpm)
59,54-59,19.23356075,Normal,118.0,88,102,166,53,65.34626637,2.226415094,Female,1,3.978996192,55-64,Low,81-90 min,High (100-119 bpm)
24,24-29,28.78715184,Overweight,414.0,34,137,199,114,49.7338305,3.631578947,Female,1,3.261826402,15-24,Low,31-40 min,Very High (120+ bpm)
27,24-29,33.76038781,Obese,107.2049643,110,113,152,78,109.7787876,1.37442262,Female,1,6.020039767,25-34,High,101-110 min,High (100-119 bpm)
23,18-23,29.83940972,Overweight,631.0,79,139,192,110,115.1696996,5.736363636,Female,1,6.267675643,15-24,High,71-80 min,Very High (120+ bpm)
25,24-29,32.71861987,Obese,271.219397,48,145,164,88,65.29058738,3.082038602,Female,1,3.976438533,25-34,Low,41-50 min,Very High (120+ bpm)
55,54-59,22.94408888,Normal,576.0,94,97,182,76,79.48888113,7.578947368,Male,0,4.628648568,55-64,Moderate,91-100 min,Moderate (80-99 bpm)
30,30-35,28.40111108,Overweight,433.0,117,106,179,91,118.3075398,4.758241758,Male,0,6.411814854,25-34,High,111-120 min,High (100-119 bpm)
28,24-29,15.60500609,Underweight,93.78717462,45,128,179,50,40.7293506,1.875743492,Female,1,2.848198381,25-34,Low,41-50 min,Very High (120+ bpm)
53,48-53,24.1671624,Normal,908.0,61,112,164,65,55.08134494,13.96923077,Female,1,3.507468776,45-54,Low,61-70 min,High (100-119 bpm)
45,42-47,21.45357371,Normal,829.0,20,151,163,57,22.80049999,14.54385965,Male,0,2.024622218,45-54,Low,11-20 min,Very High (120+ bpm)
44,42-47,23.42773844,Normal,134.0,118,105,196,90,117.5418606,1.488888889,Female,1,6.376642765,35-44,High,111-120 min,High (100-119 bpm)
45,42-47,29.772228,Overweight,303.0,19,148,186,103,28.53868308,2.941747573,Female,1,2.28821027,45-54,Low,11-20 min,Very High (120+ bpm)
50,48-53,29.772228,Overweight,494.0,57,106,186,103,61.31960284,4.796116505,Male,0,3.794028167,45-54,Low,51-60 min,High (100-119 bpm)
21,18-23,25.15589569,Overweight,130.0,40,137,168,71,46.17530076,1.830985915,Female,1,3.098362479,15-24,Low,31-40 min,Very High (120+ bpm)
30,30-35,40.97529312,Obese,218.9913374,102,141,157,101,144.5373112,2.168231063,Male,0,7.616700485,25-34,High,101-110 min,Very High (120+ bpm)
18,18-23,25.47666009,Overweight,309.0,58,109,156,62,49.77947778,4.983870968,Male,0,3.263923247,15-24,Low,51-60 min,High (100-119 bpm)
49,48-53,35.01277966,Obese,203.8726886,19,88,169,100,16.72,2.038726886,Male,0,1.745309564,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
40,36-41,19.28414901,Normal,936.0,99,142,185,66,114.2077319,14.18181818,Male,0,6.223486883,35-44,High,91-100 min,Very High (120+ bpm)
28,24-29,38.28125,Obese,350.477768,12,120,160,98,14.25527271,3.576303755,Female,1,1.632090335,25-34,Very Low,11-20 min,Very High (120+ bpm)
32,30-35,29.05475207,Overweight,123.0,76,155,176,90,111.7548925,1.366666667,Male,0,6.110813734,25-34,High,71-80 min,Very High (120+ bpm)
26,24-29,32.44444444,Obese,185.0889128,50,134,150,73,57.24482509,2.535464559,Female,1,3.606849976,25-34,Low,41-50 min,Very High (120+ bpm)
23,18-23,21.1552942,Normal,693.0,43,128,167,59,42.2770262,11.74576271,Male,0,2.919292104,15-24,Low,41-50 min,Very High (120+ bpm)
35,30-35,23.82271468,Normal,904.0,25,139,190,86,32.22582427,10.51162791,Female,1,2.457582064,35-44,Low,21-30 min,Very High (120+ bpm)
43,42-47,19.03642115,Normal,901.0,88,106,189,68,76.92065855,13.25,Male,0,4.5106752,35-44,Moderate,81-90 min,High (100-119 bpm)
22,18-23,27.01951971,Overweight,646.0,76,146,199,107,114.7779165,6.037383178,Female,1,6.249678771,15-24,High,71-80 min,Very High (120+ bpm)
58,54-59,17.92821543,Underweight,131.3621645,114,97,167,50,78.19186786,2.627243289,Male,0,4.569069221,55-64,Moderate,111-120 min,Moderate (80-99 bpm)
45,42-47,35.75595619,Obese,345.8963593,86,103,163,95,86.33710431,3.641014308,Female,1,4.943227204,45-54,Moderate,81-90 min,High (100-119 bpm)
30,30-35,31.85595568,Obese,389.4197422,10,129,190,115,13.83370883,3.386258628,Female,1,1.612725459,25-34,Very Low,0-10 min,Very High (120+ bpm)
24,24-29,42.82242197,Obese,228.6122957,19,82,161,111,16.41454855,2.059570232,Female,1,1.731278406,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
40,36-41,25.95155709,Overweight,115.0,70,104,170,75,63.0466494,1.533333333,Female,1,3.873361438,35-44,Low,61-70 min,High (100-119 bpm)
28,24-29,36.31082062,Obese,113.6189366,30,103,153,85,28.48839237,1.336693371,Male,0,2.285900126,25-34,Low,21-30 min,High (100-119 bpm)
56,54-59,26.03878116,Overweight,942.0,116,159,190,94,178.8212146,10.0212766,Female,1,9.191559143,55-64,Very High,111-120 min,Very High (120+ bpm)
21,18-23,31.73828125,Obese,197.4587164,60,121,192,117,78.52890678,1.687681336,Male,0,4.584551375,15-24,Moderate,51-60 min,Very High (120+ bpm)
50,48-53,29.14214577,Overweight,446.0,56,87,188,103,49.44539971,4.330097087,Male,0,3.248577102,45-54,Low,51-60 min,Moderate (80-99 bpm)
56,54-59,33.4251607,Obese,115.9096409,81,92,165,91,71.08754929,1.273732318,Female,1,4.242726638,55-64,Moderate,81-90 min,Moderate (80-99 bpm)
21,18-23,20.10916403,Normal,959.0,33,141,177,63,36.93204255,15.22222222,Female,1,2.673765984,15-24,Low,31-40 min,Very High (120+ bpm)
48,48-53,15.3504564,Underweight,116.0315686,112,124,191,56,103.9282756,2.071992297,Male,0,5.751291796,45-54,Moderate,111-120 min,Very High (120+ bpm)
22,18-23,24.45759369,Normal,227.0,23,115,195,93,25.50745626,2.440860215,Male,0,2.14896843,15-24,Low,21-30 min,High (100-119 bpm)
42,42-47,25.71166208,Overweight,291.0,23,145,165,70,27.90261188,4.157142857,Male,0,2.258991829,35-44,Low,21-30 min,Very High (120+ bpm)
35,30-35,26.98600101,Overweight,237.0,92,115,154,64,84.64,3.703125,Female,1,4.865269354,35-44,Moderate,91-100 min,High (100-119 bpm)
45,42-47,32.04998174,Obese,137.9004028,22,89,157,79,17.40308467,1.74557472,Female,1,1.776687607,45-54,Very Low,21-30 min,Moderate (80-99 bpm)
50,48-53,30.55681304,Obese,286.3380458,89,113,188,108,104.5154098,2.651278202,Male,0,5.778262277,45-54,Moderate,81-90 min,High (100-119 bpm)
48,48-53,41.13761323,Obese,321.614893,73,89,159,104,66.25665956,3.092450894,Male,0,4.020815835,45-54,Moderate,71-80 min,Moderate (80-99 bpm)
18,18-23,21.78765012,Normal,852.0,43,100,194,82,38.93815609,10.3902439,Female,1,2.765918421,15-24,Low,41-50 min,High (100-119 bpm)
47,42-47,33.61226848,Obese,70.0955536,115,133,169,96,149.8597825,0.730162017,Male,0,7.861192482,45-54,High,111-120 min,Very High (120+ bpm)
33,30-35,21.62964876,Normal,425.0,18,143,176,67,21.06909803,6.343283582,Female,1,1.945088878,25-34,Very Low,11-20 min,Very High (120+ bpm)
19,18-23,24.28097534,Normal,258.0,63,157,171,71,83.34304741,3.633802817,Female,1,4.805692794,15-24,Moderate,61-70 min,Very High (120+ bpm)
46,42-47,24.71038368,Normal,669.0,114,103,194,93,113.2357472,7.193548387,Male,0,6.178837985,45-54,High,111-120 min,High (100-119 bpm)
55,54-59,22.09317005,Normal,603.0,84,97,178,70,68.17105896,8.614285714,Male,0,4.10875531,55-64,Moderate,81-90 min,Moderate (80-99 bpm)
30,30-35,28.02959521,Overweight,703.0,33,145,199,111,50.41310321,6.333333333,Male,0,3.29302934,25-34,Low,31-40 min,Very High (120+ bpm)
51,48-53,29.0486565,Overweight,179.0,14,92,153,68,10.62112009,2.632352941,Male,0,1.465152613,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
19,18-23,29.2633402,Overweight,869.0,95,160,183,98,150.472323,8.867346939,Female,1,7.889330022,15-24,High,91-100 min,Very High (120+ bpm)
30,30-35,21.60493827,Normal,127.0,46,116,180,70,44.64417902,1.814285714,Female,1,3.028029171,25-34,Low,41-50 min,High (100-119 bpm)
39,36-41,28.40550436,Overweight,122.0,63,105,178,90,62.75540017,1.355555556,Male,0,3.859982671,35-44,Low,61-70 min,High (100-119 bpm)
57,54-59,37.46556474,Obese,133.3189941,37,157,165,102,58.66802419,1.307048962,Male,0,3.67222577,55-64,Low,31-40 min,Very High (120+ bpm)
56,54-59,25.20775623,Overweight,587.0,35,146,190,91,48.74629319,6.450549451,Male,0,3.216463082,55-64,Low,31-40 min,Very High (120+ bpm)
56,54-59,33.59375,Obese,70.0955536,58,100,160,86,53.78698727,0.815064577,Female,1,3.448011416,55-64,Low,51-60 min,High (100-119 bpm)
43,42-47,33.12130679,Obese,49.93735518,80,143,163,88,107.3167126,0.567469945,Male,0,5.906942373,35-44,Moderate,71-80 min,Very High (120+ bpm)
19,18-23,18.98871528,Normal,171.0,68,82,192,70,46.65216308,2.442857143,Male,0,3.120267533,15-24,Low,61-70 min,Moderate (80-99 bpm)
45,42-47,24.62296091,Normal,665.0,35,125,171,72,37.12310601,9.236111111,Male,0,2.682542637,45-54,Low,31-40 min,Very High (120+ bpm)
55,54-59,22.70176513,Normal,401.0,61,150,198,89,86.32092736,4.505617978,Male,0,4.942484103,55-64,Moderate,61-70 min,Very High (120+ bpm)
29,24-29,26.2911287,Overweight,470.0,118,107,196,101,126.8897296,4.653465347,Male,0,6.80604464,25-34,High,111-120 min,High (100-119 bpm)
25,24-29,24.74093729,Normal,783.0,74,116,167,69,71.30405924,11.34782609,Male,0,4.252672196,25-34,Moderate,71-80 min,High (100-119 bpm)
47,42-47,19.25998264,Normal,640.0,28,131,192,71,30.90711737,9.014084507,Male,0,2.397006203,45-54,Low,21-30 min,Very High (120+ bpm)
54,54-59,23.42355741,Normal,894.0,39,81,164,63,25.07378517,14.19047619,Female,1,2.1290474,45-54,Low,31-40 min,Moderate (80-99 bpm)
50,48-53,30.47091413,Obese,141.107389,73,109,190,110,83.45372005,1.282794445,Male,0,4.810776631,45-54,Moderate,71-80 min,High (100-119 bpm)
26,24-29,19.89592899,Normal,497.0,117,114,198,78,117.7980264,6.371794872,Female,1,6.388409947,25-34,High,111-120 min,High (100-119 bpm)
20,18-23,37.85830178,Obese,123.2398949,52,81,172,112,44.57561809,1.100356204,Female,1,3.024879769,15-24,Low,51-60 min,Moderate (80-99 bpm)
58,54-59,28.40236686,Overweight,252.0,89,83,195,108,76.76795589,2.333333333,Male,0,4.50366068,55-64,Moderate,81-90 min,Moderate (80-99 bpm)
59,54-59,30.02444468,Obese,366.9708395,38,152,194,113,61.39972221,3.247529553,Female,1,3.797708514,55-64,Low,31-40 min,Very High (120+ bpm)
44,42-47,16.41206918,Underweight,224.2475393,111,98,178,52,78.44237355,4.312452679,Female,1,4.580576401,35-44,Moderate,111-120 min,Moderate (80-99 bpm)
45,42-47,30.06792129,Obese,207.5378156,12,138,193,112,17.52545668,1.85301621,Male,0,1.782308864,45-54,Very Low,11-20 min,Very High (120+ bpm)
28,24-29,29.06122449,Overweight,411.0,34,142,175,89,45.54726091,4.617977528,Female,1,3.069512963,25-34,Low,31-40 min,Very High (120+ bpm)
31,30-35,32.4099723,Obese,400.4151232,92,154,190,117,153.2503514,3.42235148,Male,0,8.01694099,25-34,Very High,91-100 min,Very High (120+ bpm)
27,24-29,26.5625,Overweight,807.0,52,97,160,68,41.59388955,11.86764706,Male,0,2.887911672,25-34,Low,51-60 min,Moderate (80-99 bpm)
32,30-35,20.9572742,Normal,992.0,88,154,172,62,106.7085547,16.0,Male,0,5.879006151,25-34,Moderate,81-90 min,Very High (120+ bpm)
36,36-41,27.47138398,Overweight,419.0,86,119,155,66,83.14140903,6.348484848,Male,0,4.796430373,35-44,Moderate,81-90 min,High (100-119 bpm)
43,42-47,25.77039931,Overweight,981.0,17,87,192,95,14.41550884,10.32631579,Male,0,1.63945091,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
54,54-59,33.203125,Obese,66.43042662,77,116,160,85,82.34897109,0.781534431,Female,1,4.760029099,45-54,Moderate,71-80 min,High (100-119 bpm)
53,48-53,23.23345618,Normal,939.0,96,130,158,58,95.04484836,16.18965517,Male,0,5.343224426,45-54,Moderate,91-100 min,Very High (120+ bpm)
57,54-59,20.51508648,Normal,142.0,71,101,178,65,57.81445031,2.184615385,Female,1,3.633016168,55-64,Low,71-80 min,High (100-119 bpm)
54,54-59,42.97520661,Obese,155.309756,10,122,165,117,13.19631767,1.327433812,Female,1,1.583446384,45-54,Very Low,0-10 min,Very High (120+ bpm)
51,48-53,26.40235457,Overweight,407.0,111,138,152,61,119.6374045,6.672131148,Male,0,6.472903258,45-54,High,111-120 min,Very High (120+ bpm)
42,42-47,27.77707634,Overweight,667.0,38,115,199,110,45.83294667,6.063636364,Male,0,3.082636168,35-44,Low,31-40 min,High (100-119 bpm)
45,42-47,32.50852165,Obese,379.340643,116,122,178,103,143.6271134,3.682918864,Male,0,7.574889818,45-54,High,111-120 min,Very High (120+ bpm)
23,18-23,37.09825528,Obese,108.1212461,97,107,165,101,104.3076591,1.070507387,Male,0,5.768719082,15-24,Moderate,91-100 min,High (100-119 bpm)
